areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000009,South West,region,2021-10-14,544330,9618.6,5619,519.0
E12000009,South West,region,2021-10-13,538711,9519.3,5759,466.4
E12000009,South West,region,2021-10-12,532952,9417.5,5707,407.3
E12000009,South West,region,2021-10-11,527245,9316.7,4261,350.0
E12000009,South West,region,2021-10-10,522984,9241.4,3063,327.4
E12000009,South West,region,2021-10-09,519921,9187.3,2337,311.2
E12000009,South West,region,2021-10-08,517584,9146.0,2625,299.1
E12000009,South West,region,2021-10-07,514959,9099.6,2643,290.2
E12000009,South West,region,2021-10-06,512316,9052.9,2413,288.0
E12000009,South West,region,2021-10-05,509903,9010.3,2464,287.4
E12000009,South West,region,2021-10-04,507439,8966.7,2982,291.1
E12000009,South West,region,2021-10-03,504457,8914.0,2145,288.0
E12000009,South West,region,2021-10-02,502312,8876.1,1654,295.9
E12000009,South West,region,2021-10-01,500658,8846.9,2123,308.7
E12000009,South West,region,2021-09-30,498535,8809.4,2519,318.5
E12000009,South West,region,2021-09-29,496016,8764.9,2377,324.4
E12000009,South West,region,2021-09-28,493639,8722.9,2674,321.1
E12000009,South West,region,2021-09-27,490965,8675.6,2807,311.2
E12000009,South West,region,2021-09-26,488158,8626.0,2589,299.1
E12000009,South West,region,2021-09-25,485569,8580.3,2379,292.6
E12000009,South West,region,2021-09-24,483190,8538.2,2677,288.6
E12000009,South West,region,2021-09-23,480513,8490.9,2858,278.6
E12000009,South West,region,2021-09-22,477655,8440.4,2189,258.8
E12000009,South West,region,2021-09-21,475466,8401.7,2111,248.5
E12000009,South West,region,2021-09-20,473355,8364.4,2123,239.5
E12000009,South West,region,2021-09-19,471232,8326.9,2219,233.3
E12000009,South West,region,2021-09-18,469013,8287.7,2158,215.0
E12000009,South West,region,2021-09-17,466855,8249.6,2111,196.5
E12000009,South West,region,2021-09-16,464744,8212.3,1734,186.7
E12000009,South West,region,2021-09-15,463010,8181.6,1606,197.6
E12000009,South West,region,2021-09-14,461404,8153.2,1600,202.7
E12000009,South West,region,2021-09-13,459804,8125.0,1775,210.1
E12000009,South West,region,2021-09-12,458029,8093.6,1183,236.0
E12000009,South West,region,2021-09-11,456846,8072.7,1110,257.8
E12000009,South West,region,2021-09-10,455736,8053.1,1555,280.8
E12000009,South West,region,2021-09-09,454181,8025.6,2355,308.4
E12000009,South West,region,2021-09-08,451826,7984.0,1895,325.4
E12000009,South West,region,2021-09-07,449931,7950.5,2018,351.8
E12000009,South West,region,2021-09-06,447913,7914.9,3241,382.0
E12000009,South West,region,2021-09-05,444672,7857.6,2415,371.6
E12000009,South West,region,2021-09-04,442257,7814.9,2413,364.8
E12000009,South West,region,2021-09-03,439844,7772.3,3117,362.6
E12000009,South West,region,2021-09-02,436727,7717.2,3316,357.1
E12000009,South West,region,2021-09-01,433411,7658.6,3390,355.5
E12000009,South West,region,2021-08-31,430021,7598.7,3724,354.6
E12000009,South West,region,2021-08-30,426297,7532.9,2656,351.3
E12000009,South West,region,2021-08-29,423641,7486.0,2027,370.4
E12000009,South West,region,2021-08-28,421614,7450.1,2288,381.9
E12000009,South West,region,2021-08-27,419326,7409.7,2805,393.7
E12000009,South West,region,2021-08-26,416521,7360.1,3230,405.9
E12000009,South West,region,2021-08-25,413291,7303.1,3336,422.9
E12000009,South West,region,2021-08-24,409955,7244.1,3541,452.7
E12000009,South West,region,2021-08-23,406414,7181.5,3737,482.5
E12000009,South West,region,2021-08-22,402677,7115.5,2676,491.9
E12000009,South West,region,2021-08-21,400001,7068.2,2957,487.9
E12000009,South West,region,2021-08-20,397044,7016.0,3491,476.9
E12000009,South West,region,2021-08-19,393553,6954.3,4197,463.4
E12000009,South West,region,2021-08-18,389356,6880.1,5019,443.2
E12000009,South West,region,2021-08-17,384337,6791.4,5229,410.5
E12000009,South West,region,2021-08-16,379108,6699.0,4267,373.3
E12000009,South West,region,2021-08-15,374841,6623.6,2453,353.2
E12000009,South West,region,2021-08-14,372388,6580.3,2331,349.9
E12000009,South West,region,2021-08-13,370057,6539.1,2728,347.8
E12000009,South West,region,2021-08-12,367329,6490.9,3053,350.0
E12000009,South West,region,2021-08-11,364276,6436.9,3167,349.2
E12000009,South West,region,2021-08-10,361109,6381.0,3125,348.4
E12000009,South West,region,2021-08-09,357984,6325.8,3133,347.8
E12000009,South West,region,2021-08-08,354851,6270.4,2267,340.5
E12000009,South West,region,2021-08-07,352584,6230.3,2210,336.0
E12000009,South West,region,2021-08-06,350374,6191.3,2851,331.6
E12000009,South West,region,2021-08-05,347523,6140.9,3010,321.9
E12000009,South West,region,2021-08-04,344513,6087.7,3123,317.1
E12000009,South West,region,2021-08-03,341390,6032.5,3088,313.9
E12000009,South West,region,2021-08-02,338302,5978.0,2721,308.6
E12000009,South West,region,2021-08-01,335581,5929.9,2012,308.4
E12000009,South West,region,2021-07-31,333569,5894.3,1961,308.3
E12000009,South West,region,2021-07-30,331608,5859.7,2300,307.3
E12000009,South West,region,2021-07-29,329308,5819.0,2742,310.2
E12000009,South West,region,2021-07-28,326566,5770.6,2942,306.5
E12000009,South West,region,2021-07-27,323624,5718.6,2788,306.8
E12000009,South West,region,2021-07-26,320836,5669.3,2705,317.9
E12000009,South West,region,2021-07-25,318131,5621.5,2007,339.5
E12000009,South West,region,2021-07-24,316124,5586.1,1904,361.8
E12000009,South West,region,2021-07-23,314220,5552.4,2465,388.4
E12000009,South West,region,2021-07-22,311755,5508.9,2534,433.3
E12000009,South West,region,2021-07-21,309221,5464.1,2960,490.1
E12000009,South West,region,2021-07-20,306261,5411.8,3414,522.7
E12000009,South West,region,2021-07-19,302847,5351.5,3930,534.4
E12000009,South West,region,2021-07-18,298917,5282.0,3270,527.7
E12000009,South West,region,2021-07-17,295647,5224.2,3409,512.7
E12000009,South West,region,2021-07-16,292238,5164.0,5003,489.1
E12000009,South West,region,2021-07-15,287235,5075.6,5751,443.2
E12000009,South West,region,2021-07-14,281484,4974.0,4802,385.4
E12000009,South West,region,2021-07-13,276682,4889.1,4078,348.1
E12000009,South West,region,2021-07-12,272604,4817.1,3552,319.4
E12000009,South West,region,2021-07-11,269052,4754.3,2417,294.6
E12000009,South West,region,2021-07-10,266635,4711.6,2076,280.6
E12000009,South West,region,2021-07-09,264559,4674.9,2403,272.4
E12000009,South West,region,2021-07-08,262156,4632.4,2483,258.8
E12000009,South West,region,2021-07-07,259673,4588.6,2692,246.2
E12000009,South West,region,2021-07-06,256981,4541.0,2454,231.0
E12000009,South West,region,2021-07-05,254527,4497.6,2149,218.5
E12000009,South West,region,2021-07-04,252378,4459.7,1623,211.5
E12000009,South West,region,2021-07-03,250755,4431.0,1611,201.7
E12000009,South West,region,2021-07-02,249144,4402.5,1633,192.2
E12000009,South West,region,2021-07-01,247511,4373.6,1771,182.9
E12000009,South West,region,2021-06-30,245740,4342.4,1830,172.2
E12000009,South West,region,2021-06-29,243910,4310.0,1748,161.0
E12000009,South West,region,2021-06-28,242162,4279.1,1752,149.4
E12000009,South West,region,2021-06-27,240410,4248.2,1071,135.0
E12000009,South West,region,2021-06-26,239339,4229.2,1070,128.2
E12000009,South West,region,2021-06-25,238269,4210.3,1111,119.8
E12000009,South West,region,2021-06-24,237158,4190.7,1163,113.5
E12000009,South West,region,2021-06-23,235995,4170.2,1197,108.4
E12000009,South West,region,2021-06-22,234798,4149.0,1091,102.1
E12000009,South West,region,2021-06-21,233707,4129.7,938,95.1
E12000009,South West,region,2021-06-20,232769,4113.1,686,91.1
E12000009,South West,region,2021-06-19,232083,4101.0,596,88.1
E12000009,South West,region,2021-06-18,231487,4090.5,753,84.8
E12000009,South West,region,2021-06-17,230734,4077.2,873,79.9
E12000009,South West,region,2021-06-16,229861,4061.8,840,72.0
E12000009,South West,region,2021-06-15,229021,4046.9,696,65.2
E12000009,South West,region,2021-06-14,228325,4034.6,713,58.5
E12000009,South West,region,2021-06-13,227612,4022.0,517,51.9
E12000009,South West,region,2021-06-12,227095,4012.9,408,46.7
E12000009,South West,region,2021-06-11,226687,4005.7,476,42.2
E12000009,South West,region,2021-06-10,226211,3997.3,424,37.1
E12000009,South West,region,2021-06-09,225787,3989.8,453,33.1
E12000009,South West,region,2021-06-08,225334,3981.8,322,28.7
E12000009,South West,region,2021-06-07,225012,3976.1,338,25.2
E12000009,South West,region,2021-06-06,224674,3970.1,222,21.4
E12000009,South West,region,2021-06-05,224452,3966.2,151,18.8
E12000009,South West,region,2021-06-04,224301,3963.5,191,17.1
E12000009,South West,region,2021-06-03,224110,3960.1,196,15.4
E12000009,South West,region,2021-06-02,223914,3956.7,202,13.5
E12000009,South West,region,2021-06-01,223712,3953.1,128,11.4
E12000009,South West,region,2021-05-31,223584,3950.8,122,10.5
E12000009,South West,region,2021-05-30,223462,3948.7,72,9.6
E12000009,South West,region,2021-05-29,223390,3947.4,58,9.6
E12000009,South West,region,2021-05-28,223332,3946.4,91,9.5
E12000009,South West,region,2021-05-27,223241,3944.8,89,8.9
E12000009,South West,region,2021-05-26,223152,3943.2,85,8.8
E12000009,South West,region,2021-05-25,223067,3941.7,75,9.0
E12000009,South West,region,2021-05-24,222992,3940.4,76,8.8
E12000009,South West,region,2021-05-23,222916,3939.0,72,9.1
E12000009,South West,region,2021-05-22,222844,3937.8,51,9.0
E12000009,South West,region,2021-05-21,222793,3936.9,57,9.1
E12000009,South West,region,2021-05-20,222736,3935.9,84,8.9
E12000009,South West,region,2021-05-19,222652,3934.4,92,8.6
E12000009,South West,region,2021-05-18,222560,3932.8,66,8.2
E12000009,South West,region,2021-05-17,222494,3931.6,92,8.6
E12000009,South West,region,2021-05-16,222402,3930.0,68,8.7
E12000009,South West,region,2021-05-15,222334,3928.8,55,9.3
E12000009,South West,region,2021-05-14,222279,3927.8,46,9.3
E12000009,South West,region,2021-05-13,222233,3927.0,66,9.8
E12000009,South West,region,2021-05-12,222167,3925.8,72,10.2
E12000009,South West,region,2021-05-11,222095,3924.5,88,10.9
E12000009,South West,region,2021-05-10,222007,3923.0,96,11.3
E12000009,South West,region,2021-05-09,221911,3921.3,101,11.6
E12000009,South West,region,2021-05-08,221810,3919.5,57,11.0
E12000009,South West,region,2021-05-07,221753,3918.5,72,10.7
E12000009,South West,region,2021-05-06,221681,3917.2,90,10.5
E12000009,South West,region,2021-05-05,221591,3915.6,114,10.7
E12000009,South West,region,2021-05-04,221477,3913.6,107,10.9
E12000009,South West,region,2021-05-03,221370,3911.7,118,10.7
E12000009,South West,region,2021-05-02,221252,3909.6,65,10.7
E12000009,South West,region,2021-05-01,221187,3908.5,39,11.6
E12000009,South West,region,2021-04-30,221148,3907.8,63,11.8
E12000009,South West,region,2021-04-29,221085,3906.7,98,12.3
E12000009,South West,region,2021-04-28,220987,3905.0,128,12.7
E12000009,South West,region,2021-04-27,220859,3902.7,96,12.8
E12000009,South West,region,2021-04-26,220763,3901.0,114,12.8
E12000009,South West,region,2021-04-25,220649,3899.0,116,13.0
E12000009,South West,region,2021-04-24,220533,3896.9,50,13.5
E12000009,South West,region,2021-04-23,220483,3896.0,95,13.8
E12000009,South West,region,2021-04-22,220388,3894.4,122,13.9
E12000009,South West,region,2021-04-21,220266,3892.2,129,13.7
E12000009,South West,region,2021-04-20,220137,3889.9,101,12.9
E12000009,South West,region,2021-04-19,220036,3888.2,125,13.2
E12000009,South West,region,2021-04-18,219911,3885.9,142,12.9
E12000009,South West,region,2021-04-17,219769,3883.4,68,11.8
E12000009,South West,region,2021-04-16,219701,3882.2,98,12.1
E12000009,South West,region,2021-04-15,219603,3880.5,113,12.1
E12000009,South West,region,2021-04-14,219490,3878.5,83,12.2
E12000009,South West,region,2021-04-13,219407,3877.0,118,13.1
E12000009,South West,region,2021-04-12,219289,3875.0,110,12.8
E12000009,South West,region,2021-04-11,219179,3873.0,80,13.2
E12000009,South West,region,2021-04-10,219099,3871.6,81,13.6
E12000009,South West,region,2021-04-09,219018,3870.2,101,13.8
E12000009,South West,region,2021-04-08,218917,3868.4,119,13.4
E12000009,South West,region,2021-04-07,218798,3866.3,131,13.7
E12000009,South West,region,2021-04-06,218667,3864.0,102,14.0
E12000009,South West,region,2021-04-05,218565,3862.2,135,14.4
E12000009,South West,region,2021-04-04,218430,3859.8,98,15.3
E12000009,South West,region,2021-04-03,218332,3858.0,94,17.3
E12000009,South West,region,2021-04-02,218238,3856.4,79,17.8
E12000009,South West,region,2021-04-01,218159,3855.0,135,19.8
E12000009,South West,region,2021-03-31,218024,3852.6,151,21.6
E12000009,South West,region,2021-03-30,217873,3849.9,122,24.5
E12000009,South West,region,2021-03-29,217751,3847.8,186,25.9
E12000009,South West,region,2021-03-28,217565,3844.5,210,28.0
E12000009,South West,region,2021-03-27,217355,3840.8,123,27.9
E12000009,South West,region,2021-03-26,217232,3838.6,196,28.4
E12000009,South West,region,2021-03-25,217036,3835.1,236,28.8
E12000009,South West,region,2021-03-24,216800,3831.0,311,29.2
E12000009,South West,region,2021-03-23,216489,3825.5,206,27.9
E12000009,South West,region,2021-03-22,216283,3821.8,300,27.9
E12000009,South West,region,2021-03-21,215983,3816.5,207,27.4
E12000009,South West,region,2021-03-20,215776,3812.9,153,27.2
E12000009,South West,region,2021-03-19,215623,3810.2,218,26.7
E12000009,South West,region,2021-03-18,215405,3806.3,258,27.4
E12000009,South West,region,2021-03-17,215147,3801.8,238,27.2
E12000009,South West,region,2021-03-16,214909,3797.6,204,27.2
E12000009,South West,region,2021-03-15,214705,3793.9,271,28.7
E12000009,South West,region,2021-03-14,214434,3789.2,195,29.1
E12000009,South West,region,2021-03-13,214239,3785.7,125,29.4
E12000009,South West,region,2021-03-12,214114,3783.5,261,30.7
E12000009,South West,region,2021-03-11,213853,3778.9,244,30.3
E12000009,South West,region,2021-03-10,213609,3774.6,240,30.8
E12000009,South West,region,2021-03-09,213369,3770.3,286,31.4
E12000009,South West,region,2021-03-08,213083,3765.3,297,31.3
E12000009,South West,region,2021-03-07,212786,3760.0,209,32.4
E12000009,South West,region,2021-03-06,212577,3756.3,200,32.4
E12000009,South West,region,2021-03-05,212377,3752.8,239,32.6
E12000009,South West,region,2021-03-04,212138,3748.6,274,33.9
E12000009,South West,region,2021-03-03,211864,3743.7,271,35.2
E12000009,South West,region,2021-03-02,211593,3739.0,284,37.2
E12000009,South West,region,2021-03-01,211309,3733.9,357,39.5
E12000009,South West,region,2021-02-28,210952,3727.6,211,43.0
E12000009,South West,region,2021-02-27,210741,3723.9,207,45.1
E12000009,South West,region,2021-02-26,210534,3720.2,313,48.6
E12000009,South West,region,2021-02-25,210221,3714.7,349,53.0
E12000009,South West,region,2021-02-24,209872,3708.5,386,58.3
E12000009,South West,region,2021-02-23,209486,3701.7,414,62.1
E12000009,South West,region,2021-02-22,209072,3694.4,554,65.2
E12000009,South West,region,2021-02-21,208518,3684.6,331,67.9
E12000009,South West,region,2021-02-20,208187,3678.8,405,69.7
E12000009,South West,region,2021-02-19,207782,3671.6,562,70.9
E12000009,South West,region,2021-02-18,207220,3661.7,645,74.0
E12000009,South West,region,2021-02-17,206575,3650.3,604,75.6
E12000009,South West,region,2021-02-16,205971,3639.6,586,79.8
E12000009,South West,region,2021-02-15,205385,3629.3,707,82.8
E12000009,South West,region,2021-02-14,204678,3616.8,434,87.8
E12000009,South West,region,2021-02-13,204244,3609.1,476,92.7
E12000009,South West,region,2021-02-12,203768,3600.7,733,95.4
E12000009,South West,region,2021-02-11,203035,3587.7,738,99.0
E12000009,South West,region,2021-02-10,202297,3574.7,840,104.3
E12000009,South West,region,2021-02-09,201457,3559.8,758,109.4
E12000009,South West,region,2021-02-08,200699,3546.5,988,116.9
E12000009,South West,region,2021-02-07,199711,3529.0,712,122.3
E12000009,South West,region,2021-02-06,198999,3516.4,627,124.7
E12000009,South West,region,2021-02-05,198372,3505.3,941,130.4
E12000009,South West,region,2021-02-04,197431,3488.7,1035,139.0
E12000009,South West,region,2021-02-03,196396,3470.4,1129,145.7
E12000009,South West,region,2021-02-02,195267,3450.5,1183,154.5
E12000009,South West,region,2021-02-01,194084,3429.6,1294,161.6
E12000009,South West,region,2021-01-31,192790,3406.7,846,175.0
E12000009,South West,region,2021-01-30,191944,3391.8,951,177.5
E12000009,South West,region,2021-01-29,190993,3374.9,1426,182.0
E12000009,South West,region,2021-01-28,189567,3349.7,1417,187.2
E12000009,South West,region,2021-01-27,188150,3324.7,1629,198.1
E12000009,South West,region,2021-01-26,186521,3295.9,1583,206.1
E12000009,South West,region,2021-01-25,184938,3268.0,2052,222.0
E12000009,South West,region,2021-01-24,182886,3231.7,988,236.3
E12000009,South West,region,2021-01-23,181898,3214.2,1204,247.0
E12000009,South West,region,2021-01-22,180694,3193.0,1722,256.3
E12000009,South West,region,2021-01-21,178972,3162.5,2032,269.0
E12000009,South West,region,2021-01-20,176940,3126.6,2082,282.1
E12000009,South West,region,2021-01-19,174858,3089.8,2481,295.6
E12000009,South West,region,2021-01-18,172377,3046.0,2862,306.0
E12000009,South West,region,2021-01-17,169515,2995.4,1595,320.7
E12000009,South West,region,2021-01-16,167920,2967.2,1731,330.6
E12000009,South West,region,2021-01-15,166189,2936.6,2438,344.0
E12000009,South West,region,2021-01-14,163751,2893.6,2773,348.4
E12000009,South West,region,2021-01-13,160978,2844.6,2847,350.0
E12000009,South West,region,2021-01-12,158131,2794.3,3070,355.8
E12000009,South West,region,2021-01-11,155061,2740.0,3693,370.7
E12000009,South West,region,2021-01-10,151368,2674.8,2159,379.2
E12000009,South West,region,2021-01-09,149209,2636.6,2490,390.5
E12000009,South West,region,2021-01-08,146719,2592.6,2682,400.2
